id_a,id_b,sha_a,sha_b,sim_score,error_types_a,error_types_b
150,151,073ad2a4332ae2ea545fd18c601fdf2171d150c6,09c3a7624b042f0af173fb95362fbefbb3d32522,0.6281,Type Checking|Import Error,Import Error|Type Checking
160,186,233c76da6b91def1e9d09a3fe170578c0bded0aa,7da71b58b1eb9b56ac1b4423afd9da61679a706e,0.628,Code Styling,Import Error|Code Styling
74,80,c434e89bee35d93f4e741c32dc36c5a9a68404df,dc07b7a4e5314d29edb7e9c30d36e12a6dec3dd7,0.6279,Type Checking|Import Error,Test Failure|Type Checking
168,187,3a9a0b4124d28c2f4735ffad30b83bf4b1c82477,7efb1f09096dd41ea09b30ceb17746686931d1cf,0.6279,Import Error|Code Styling|Type Checking,Code Styling|Import Error
507,510,82fe739a979a58067738c7f97cbb8444f12277d5,8607b72d71832c853bbf49929ff06c4429e99cd9,0.6279,Type Checking|Code Styling,Code Styling
179,181,6e5f3fc6534025b5711d84f144d3071f1ff403d2,6fe4e00e8863c8da28d241cb65632725de6db64b,0.6278,Import Error|Code Styling,Code Styling|Import Error
505,507,7d72b013e4ef17166f056cdd94741156d0001114,82fe739a979a58067738c7f97cbb8444f12277d5,0.6278,Type Checking,Type Checking|Code Styling
81,175,dc63689a775dcb8f90cac9824149e21c3a868cc1,67b1780b01f5d7461dc9b3d189d25acecbdb171d,0.6277,Type Checking,Type Checking|Import Error|Code Styling
382,392,bb01eda695bcf0f7d79149c2353ca9cd400cd9ff,c058e355b7652337c512f4cad727cc391e641b63,0.6276,Type Checking,Import Error
79,152,da9d2e853bd3c3111d4d8864906975c75f7e9888,110e09997f8a22a617e261dec9e301129bbead65,0.6272,Type Checking|Import Error,Test Failure|Type Checking
181,203,6fe4e00e8863c8da28d241cb65632725de6db64b,ac2b8825370e010e3875415296d16506d231bb90,0.6272,Code Styling|Import Error,Type Checking|Import Error
295,182,d6626e5de246cce87651793060322ff1b3f7e0c0,754f4d3afe097bd3d360bb8a186acd95cc2542ea,0.6271,Import Error,Test Failure
73,84,c27ea5332c1d979ad2fc0c2b09ff571c9538f423,ede117552a48bee7f674fbfab87d9586f2fabe19,0.6269,Import Error,Import Error|Type Checking
380,386,b9f8134e8fde8560545d73ff924ed9ed7e490ef9,be303e1d1fbff72f804da366b171ac94b4286acc,0.6269,Test Failure,Test Failure
74,170,c434e89bee35d93f4e741c32dc36c5a9a68404df,4b5113e905468a8710137ff717685e5728e9cadf,0.6268,Type Checking|Import Error,Import Error|Type Checking
180,208,6f19da809ef086cec3d81173f2c1b849e81c896d,b71bbb2badf2b10a82cbf28201187592972c377d,0.6268,Type Checking,Type Checking
86,181,f2436c62292765f014a0dd30a013035abd13c33f,6fe4e00e8863c8da28d241cb65632725de6db64b,0.6265,Type Checking|Import Error,Code Styling|Import Error
88,202,fa597eab63defb9e7e146e73c6ee23fb00f16284,a52d22193b0ad09104ad4afdc6adddffeb5b8894,0.6265,Test Failure|Type Checking,Type Checking|Import Error
135,140,668b6127c95ae34b03f404321b94337c846166d2,c9766a5e3d0c982cd148a391e63fb0f7c386b17e,0.6265,Type Checking,Type Checking
150,167,073ad2a4332ae2ea545fd18c601fdf2171d150c6,39d992d415c335b61f670c31a68c0edc578e5062,0.6263,Type Checking|Import Error,Import Error|Type Checking
508,517,845e83099b5364b6bede874608bdad62ac318bc9,a33b26d8520a396ba5dd2de736b63046422ca368,0.6263,Type Checking,Code Styling|Type Checking
161,204,235e19d6998790dd527e8a43710990aef29359b1,acdbed3f7aacf32067b3353d653825efd06caeac,0.6262,Test Failure|Type Checking,Import Error|Type Checking
175,197,67b1780b01f5d7461dc9b3d189d25acecbdb171d,98c0877ed94c574c7a6eae2f2eb662bfcef1ba87,0.6262,Type Checking|Import Error|Code Styling,Test Failure|Type Checking
74,172,c434e89bee35d93f4e741c32dc36c5a9a68404df,55c8c01643e65d53cf29664e5d5dc6d7307272d6,0.6261,Type Checking|Import Error,Test Failure|Type Checking
84,189,ede117552a48bee7f674fbfab87d9586f2fabe19,82609349d7098fd5ad1c71f0e057f50cd0074404,0.6261,Import Error|Type Checking,Code Styling|Import Error
430,423,ab4ebf9a9dc3c4ee40947141afdbc96a981d1ed5,487e1157df0cb267387c26cbb92b9b52077ea31d,0.6261,Test Failure,Test Failure
515,519,9f1e1bd929f24c15a85450be0835ca82fa187cd2,a6fe43891c18bd852285700abf2b9f32c9c44441,0.6259,Type Checking,Type Checking
79,90,da9d2e853bd3c3111d4d8864906975c75f7e9888,ff5106ea7e8f83cb7a85bbee6f2299ac736ac860,0.6258,Type Checking|Import Error,Type Checking|Test Failure
151,203,09c3a7624b042f0af173fb95362fbefbb3d32522,ac2b8825370e010e3875415296d16506d231bb90,0.6258,Import Error|Type Checking,Type Checking|Import Error
76,167,d1e88b8766d152d7d4e7911a0072591db1eb4bcd,39d992d415c335b61f670c31a68c0edc578e5062,0.6256,Import Error|Type Checking|Code Styling,Import Error|Type Checking
295,191,d6626e5de246cce87651793060322ff1b3f7e0c0,840ad511b904f43678ec438464deb893fda58c8b,0.6255,Import Error,Code Styling|Import Error
455,465,46e4e85039f556a4ddb395d794a161e99045f6ec,78b289243ec6c116209d27f3de4b11c211f97f91,0.6255,Code Formatting,Code Formatting
74,191,c434e89bee35d93f4e741c32dc36c5a9a68404df,840ad511b904f43678ec438464deb893fda58c8b,0.6254,Type Checking|Import Error,Code Styling|Import Error
75,81,ca75b3dc2cfaf4d6a9409109f10b285bdf6a8097,dc63689a775dcb8f90cac9824149e21c3a868cc1,0.6254,Type Checking,Type Checking
179,191,6e5f3fc6534025b5711d84f144d3071f1ff403d2,840ad511b904f43678ec438464deb893fda58c8b,0.6254,Import Error|Code Styling,Code Styling|Import Error
462,483,74f293da0a4e2fbf000f41dcf5d004bfe763efd2,a75910a20e55e34431db5c3d7626c954b4d4f388,0.6254,Code Styling,Code Formatting
562,569,06e2683fd889129c12e6bd818a3b4a5bd880444a,130a7fc1e0a80a2f0f25f03663afd7fe38493e2c,0.6254,Code Styling,Code Styling
85,151,f06bfb4ef15132a04a3983b4aa40f2e385ef7c04,09c3a7624b042f0af173fb95362fbefbb3d32522,0.6253,Type Checking,Import Error|Type Checking
295,184,d6626e5de246cce87651793060322ff1b3f7e0c0,7b8834b321a97bc57d7a5ac82680c24aff793b91,0.6252,Import Error,Import Error|Type Checking
86,154,f2436c62292765f014a0dd30a013035abd13c33f,18f4596992d6c36ccf9da84ae30083ef65878130,0.6251,Type Checking|Import Error,Code Styling|Import Error
162,167,3045ad82fb7ebc1182bf5d0a1d64713bec621512,39d992d415c335b61f670c31a68c0edc578e5062,0.6251,Code Styling|Import Error,Import Error|Type Checking
510,522,8607b72d71832c853bbf49929ff06c4429e99cd9,ab9c7f77e0f9f30dc850a0e808f8eacace0a4b2b,0.6251,Code Styling,Code Styling
378,381,b80cb885466e25f0de4304f14493d6cff6c7ba20,ba48f0fe90578d842327c4ee49980fc212524cf6,0.625,Test Failure,Test Failure
385,398,bdf0e8ccb9f8ba396d78e8154e6ad213cff059a7,c2b2c04d2b5fdc5462e0db7eb8847aa85c31b5d9,0.6249,Type Checking,Type Checking
192,202,8474427eeab92e28766b8051d92e6b46379581e9,a52d22193b0ad09104ad4afdc6adddffeb5b8894,0.6248,Code Styling|Import Error,Type Checking|Import Error
135,132,668b6127c95ae34b03f404321b94337c846166d2,1559358d5679d353417ef140c1894997b4c7160f,0.6248,Type Checking,Type Checking
86,197,f2436c62292765f014a0dd30a013035abd13c33f,98c0877ed94c574c7a6eae2f2eb662bfcef1ba87,0.6247,Type Checking|Import Error,Test Failure|Type Checking
168,199,3a9a0b4124d28c2f4735ffad30b83bf4b1c82477,9ebc254bb14ed052a0ac459d8c109ae8e0c12233,0.6247,Import Error|Code Styling|Type Checking,Code Styling|Import Error
84,199,ede117552a48bee7f674fbfab87d9586f2fabe19,9ebc254bb14ed052a0ac459d8c109ae8e0c12233,0.6246,Import Error|Type Checking,Code Styling|Import Error
184,191,7b8834b321a97bc57d7a5ac82680c24aff793b91,840ad511b904f43678ec438464deb893fda58c8b,0.6246,Import Error|Type Checking,Code Styling|Import Error
91,199,ff8929ce168fb87cf50f6a52e4cc3b12b8fd5e2e,9ebc254bb14ed052a0ac459d8c109ae8e0c12233,0.6244,Import Error|Code Styling,Code Styling|Import Error
151,197,09c3a7624b042f0af173fb95362fbefbb3d32522,98c0877ed94c574c7a6eae2f2eb662bfcef1ba87,0.6243,Import Error|Type Checking,Test Failure|Type Checking
157,187,1c533e0065df6fa2c1c75c23125cdc5e8c12ce3c,7efb1f09096dd41ea09b30ceb17746686931d1cf,0.6243,Import Error|Code Styling,Code Styling|Import Error
529,532,511a9296c9215864baf1a1a7ae843ccfa0efdfd9,6bc48372692f87d88299e38e4f000bec2b5f88c8,0.6243,Environment Error|Runtime Error|Test Failure,Test Failure
77,295,d340b3a337398d539f38101282d09dd5e9966354,d6626e5de246cce87651793060322ff1b3f7e0c0,0.6242,Import Error,Import Error
334,339,a1741388832b295ac6f4f031820ea292f484c64a,e6d2dc68133f80003d2ac7429bcf7715b8c920d0,0.6242,Static Analysis,Static Analysis
422,430,39b871ce5e33ecaa12e176f850014d7f1a0fc81a,ab4ebf9a9dc3c4ee40947141afdbc96a981d1ed5,0.6241,Test Failure,Test Failure
505,517,7d72b013e4ef17166f056cdd94741156d0001114,a33b26d8520a396ba5dd2de736b63046422ca368,0.624,Type Checking,Code Styling|Type Checking
295,199,d6626e5de246cce87651793060322ff1b3f7e0c0,9ebc254bb14ed052a0ac459d8c109ae8e0c12233,0.6239,Import Error,Code Styling|Import Error
151,153,09c3a7624b042f0af173fb95362fbefbb3d32522,16c6139ab089f3cd774175cc7a5bc2e0cbd52699,0.6239,Import Error|Type Checking,Import Error|Type Checking
165,197,344c0994f4fce22a64ad9c57270679e51b8e66e6,98c0877ed94c574c7a6eae2f2eb662bfcef1ba87,0.6239,Type Checking|Import Error,Test Failure|Type Checking
523,534,2bc817d871c542da601633e6ba1db878bd9bb1fc,7e7ae9921daa1d1c5c74e8f3f8852333b3cd7c53,0.6239,Environment Error|Test Failure,Import Error|Environment Error|Test Failure
562,571,06e2683fd889129c12e6bd818a3b4a5bd880444a,148c3bae1aa467fb5a22a91f7fa6e4f434032ba1,0.6239,Code Styling,Linting
295,202,d6626e5de246cce87651793060322ff1b3f7e0c0,a52d22193b0ad09104ad4afdc6adddffeb5b8894,0.6238,Import Error,Type Checking|Import Error
162,194,3045ad82fb7ebc1182bf5d0a1d64713bec621512,8c8e822266755d103faa9166aaa4ab3f2aa3e578,0.6237,Code Styling|Import Error,Import Error
80,89,dc07b7a4e5314d29edb7e9c30d36e12a6dec3dd7,fb10c6e8e2f7ca6d855f8cfeda8bae8f4a644e7c,0.6236,Test Failure|Type Checking,Import Error|Type Checking
17,19,7440ca51fb0ff3fb94a725fcd278f7fd5ea77c04,454164496177fd8b9d6aad4f106e68e816becb6c,0.6236,Code Formatting,Code Formatting
150,153,073ad2a4332ae2ea545fd18c601fdf2171d150c6,16c6139ab089f3cd774175cc7a5bc2e0cbd52699,0.6235,Type Checking|Import Error,Import Error|Type Checking
73,83,c27ea5332c1d979ad2fc0c2b09ff571c9538f423,e36b14dc3ee04beb3f0d8c2b89252eb864ea5c1a,0.6234,Import Error,Type Checking|Import Error
77,78,d340b3a337398d539f38101282d09dd5e9966354,d78ebf9508e112a8d2526ec26bcc37d8e8a2bfa2,0.6234,Import Error,Import Error|Type Checking
502,513,76dde6d520faf6beef94f3522da08d2fd6d0d372,9bb69bd3d47cee279dd2a63d65476ad37d0398dd,0.6234,Type Checking,Type Checking
165,172,344c0994f4fce22a64ad9c57270679e51b8e66e6,55c8c01643e65d53cf29664e5d5dc6d7307272d6,0.6233,Type Checking|Import Error,Test Failure|Type Checking
168,202,3a9a0b4124d28c2f4735ffad30b83bf4b1c82477,a52d22193b0ad09104ad4afdc6adddffeb5b8894,0.6233,Import Error|Code Styling|Type Checking,Type Checking|Import Error
187,205,7efb1f09096dd41ea09b30ceb17746686931d1cf,ae364459a503a2867eeef3ede75f24ad3b5d5839,0.6232,Code Styling|Import Error,Import Error
462,487,74f293da0a4e2fbf000f41dcf5d004bfe763efd2,b5bb4c11018952a0f9f5693ce84dd3df18c644d7,0.6232,Code Styling,Linting
92,94,48376e59c2d51260b1c6d2a14dcf58ab5066f88e,5548acee0b31576cae313185aa3c859f88818939,0.6232,Test Failure,Test Failure
150,175,073ad2a4332ae2ea545fd18c601fdf2171d150c6,67b1780b01f5d7461dc9b3d189d25acecbdb171d,0.623,Type Checking|Import Error,Type Checking|Import Error|Code Styling
182,184,754f4d3afe097bd3d360bb8a186acd95cc2542ea,7b8834b321a97bc57d7a5ac82680c24aff793b91,0.623,Test Failure,Import Error|Type Checking
385,395,bdf0e8ccb9f8ba396d78e8154e6ad213cff059a7,c1403f5eff1e82c734b26cd56894654dcee4d502,0.623,Type Checking,Type Checking
113,122,6aee1d58e8ce6402c48325c8c479dae84596d352,cbb7561e4e0d81a027fbd7ff6482fea13ee17398,0.6226,Type Checking,Type Checking
187,198,7efb1f09096dd41ea09b30ceb17746686931d1cf,9b52669238946cd01f9cc5e99a4b6babf0942cdf,0.6225,Code Styling|Import Error,Code Styling
103,111,1366645090f139b99f4606faf8cb1f054330213e,66718a2530fcc65c0adfa0a6ea380e1978c12ebe,0.6225,Type Checking,Test Failure|Type Checking
526,529,44cf736f9ad32392d86c990b2c3140d0ef359fd2,511a9296c9215864baf1a1a7ae843ccfa0efdfd9,0.6224,Environment Error,Environment Error|Runtime Error|Test Failure
77,194,d340b3a337398d539f38101282d09dd5e9966354,8c8e822266755d103faa9166aaa4ab3f2aa3e578,0.6222,Import Error,Import Error
164,206,33ed019c7f623b9fb89b1430b38c7e7a7aefa57c,aef89d7979ff37db1e5e5a75265767e0c460b0ba,0.6222,Type Checking,Type Checking
236,238,331dcf050910618b9bb5e3028da4597770199f72,5f349d507ced55bbb24469127b0eb9ac571f023c,0.6222,Code Formatting,Code Formatting
378,406,b80cb885466e25f0de4304f14493d6cff6c7ba20,c4b91c30a2238a1f3399143e846f1b814b7ae6e2,0.6221,Test Failure,Test Failure
75,188,ca75b3dc2cfaf4d6a9409109f10b285bdf6a8097,7f4d750eaf81c6f8384ed8246180c29bb45ea7bf,0.622,Type Checking,Type Checking
162,207,3045ad82fb7ebc1182bf5d0a1d64713bec621512,b55b03d12d1c33d6fb57e3c36aad243bb089b41c,0.622,Code Styling|Import Error,Type Checking|Import Error
538,544,9fa5da63d346f105d76d80a88d8f8adeb15dc991,c69fd6009fd8b027305163e7e4200f6ad67af95a,0.622,Environment Error,Environment Error|Test Failure
73,153,c27ea5332c1d979ad2fc0c2b09ff571c9538f423,16c6139ab089f3cd774175cc7a5bc2e0cbd52699,0.6219,Import Error,Import Error|Type Checking
80,199,dc07b7a4e5314d29edb7e9c30d36e12a6dec3dd7,9ebc254bb14ed052a0ac459d8c109ae8e0c12233,0.6219,Test Failure|Type Checking,Code Styling|Import Error
184,205,7b8834b321a97bc57d7a5ac82680c24aff793b91,ae364459a503a2867eeef3ede75f24ad3b5d5839,0.6219,Import Error|Type Checking,Import Error
168,189,3a9a0b4124d28c2f4735ffad30b83bf4b1c82477,82609349d7098fd5ad1c71f0e057f50cd0074404,0.6218,Import Error|Code Styling|Type Checking,Code Styling|Import Error
16,19,0d26cc1482ff5080ec579b17b29f22657a20c562,454164496177fd8b9d6aad4f106e68e816becb6c,0.6218,Code Formatting,Code Formatting
77,186,d340b3a337398d539f38101282d09dd5e9966354,7da71b58b1eb9b56ac1b4423afd9da61679a706e,0.6216,Import Error,Import Error|Code Styling
79,153,da9d2e853bd3c3111d4d8864906975c75f7e9888,16c6139ab089f3cd774175cc7a5bc2e0cbd52699,0.6216,Type Checking|Import Error,Import Error|Type Checking
77,154,d340b3a337398d539f38101282d09dd5e9966354,18f4596992d6c36ccf9da84ae30083ef65878130,0.6215,Import Error,Code Styling|Import Error
158,169,1d0fff71ae9ea258fad3d54257be9ca9b3eb499e,3ab735577ed448887a8f1f463c73a611a4ca253e,0.6215,Code Styling,Code Styling
82,189,e22825fa77b3e549db08147a90c061e695726fb2,82609349d7098fd5ad1c71f0e057f50cd0074404,0.6213,Code Styling,Code Styling|Import Error
83,295,e36b14dc3ee04beb3f0d8c2b89252eb864ea5c1a,d6626e5de246cce87651793060322ff1b3f7e0c0,0.6213,Type Checking|Import Error,Import Error
87,178,f6f8da08fb440f8856510d0837876c41eb182dfc,6ad4e8d6bb1ea167fa88d68f5396968b713dd7ba,0.621,Type Checking,Type Checking
76,151,d1e88b8766d152d7d4e7911a0072591db1eb4bcd,09c3a7624b042f0af173fb95362fbefbb3d32522,0.6208,Import Error|Type Checking|Code Styling,Import Error|Type Checking
86,163,f2436c62292765f014a0dd30a013035abd13c33f,31d6eba6f9be2ea8fc3bf80efc498075f6241cb5,0.6207,Type Checking|Import Error,Code Styling|Test Failure
473,475,926f6108861434b74b89f4836c9ee0f3bd0ebe78,9388a2af668cc9def219ceca43c66a649bdc69d0,0.6207,Network,Network
109,117,5f98672f68c7f4acdf3e6f68fd79e66b56d0b529,a6517d5fc23bbb6be3424924264025b961df3fe2,0.6206,Code Formatting,Code Styling|Type Checking
121,123,c3a3944a6d50067aa5937e22e97eac0a64631f47,d4593aedbc14dbd885f63009dcb0a4b962a04be6,0.6205,Type Checking|Dependency Error,Test Failure|Type Checking
159,192,1da36493c0905f61ee6fa58ebf792f993d3579dc,8474427eeab92e28766b8051d92e6b46379581e9,0.6204,Import Error|Type Checking,Code Styling|Import Error
296,199,f6adbaa7d295c83c481fbd8ad452eb1883f42a2c,9ebc254bb14ed052a0ac459d8c109ae8e0c12233,0.6203,Import Error|Code Styling,Code Styling|Import Error
346,345,db36ac2d272850e6b2f37ff6980f23c47017550a,cc56de1de82a4b19a12b117697ebf21f7edcf8a1,0.6203,Code Styling,Code Formatting
90,159,ff5106ea7e8f83cb7a85bbee6f2299ac736ac860,1da36493c0905f61ee6fa58ebf792f993d3579dc,0.6201,Type Checking|Test Failure,Import Error|Type Checking
157,165,1c533e0065df6fa2c1c75c23125cdc5e8c12ce3c,344c0994f4fce22a64ad9c57270679e51b8e66e6,0.6201,Import Error|Code Styling,Type Checking|Import Error
77,166,d340b3a337398d539f38101282d09dd5e9966354,37c595ac6f390dbccbcfa20f742faa36f34b194a,0.62,Import Error,Import Error
78,167,d78ebf9508e112a8d2526ec26bcc37d8e8a2bfa2,39d992d415c335b61f670c31a68c0edc578e5062,0.6199,Import Error|Type Checking,Import Error|Type Checking
408,420,d172aa270f1f8e46342a6f6944df7765e363460b,f37e7e5966a4009e72e674100657575a9cb04b06,0.6197,Dependency Error,Dependency Error
527,532,459cfd9a9110080f68d50b9ae3b63fa17b0f2f0c,6bc48372692f87d88299e38e4f000bec2b5f88c8,0.6196,Environment Error|Test Failure,Test Failure
71,177,bd46af653e25571f377664c7b7e9228ae8b28e96,69a56c3a1a48f96da4e8c6f71b19dfd71f3f2b8c,0.6195,Code Styling,Code Styling
154,189,18f4596992d6c36ccf9da84ae30083ef65878130,82609349d7098fd5ad1c71f0e057f50cd0074404,0.6194,Code Styling|Import Error,Code Styling|Import Error
152,189,110e09997f8a22a617e261dec9e301129bbead65,82609349d7098fd5ad1c71f0e057f50cd0074404,0.6193,Test Failure|Type Checking,Code Styling|Import Error
91,157,ff8929ce168fb87cf50f6a52e4cc3b12b8fd5e2e,1c533e0065df6fa2c1c75c23125cdc5e8c12ce3c,0.6192,Import Error|Code Styling,Import Error|Code Styling
379,391,b98eccc009b47575b38d985dc18b8655eb2f6143,c043aa7250bd524fe4a9c80b20ee864b59bf7155,0.6192,Type Checking,Type Checking
118,126,a7a139ca8f5d0acdebb205d469166fbe034c2372,ed13d89504c50a1b3f5d9757b74c7aaf38356150,0.6192,Type Checking,Static Analysis|Type Checking
202,203,a52d22193b0ad09104ad4afdc6adddffeb5b8894,ac2b8825370e010e3875415296d16506d231bb90,0.619,Type Checking|Import Error,Type Checking|Import Error
413,415,dbe785e7397a3849c329fda9c181e9290ac95a2a,e1dbd83b5eccd0a5435563900d30381bb4d4f27a,0.619,Dependency,Dependency
179,194,6e5f3fc6534025b5711d84f144d3071f1ff403d2,8c8e822266755d103faa9166aaa4ab3f2aa3e578,0.6189,Import Error|Code Styling,Import Error
462,470,74f293da0a4e2fbf000f41dcf5d004bfe763efd2,8f6f89ef939a8a2f5800f1b8e1bff2263fa88b41,0.6189,Code Styling,Code Styling
77,157,d340b3a337398d539f38101282d09dd5e9966354,1c533e0065df6fa2c1c75c23125cdc5e8c12ce3c,0.6188,Import Error,Import Error|Code Styling
413,418,dbe785e7397a3849c329fda9c181e9290ac95a2a,ed81322247e526f87264c1f8b8e067307cf4a2e3,0.6188,Dependency,Dependency
154,163,18f4596992d6c36ccf9da84ae30083ef65878130,31d6eba6f9be2ea8fc3bf80efc498075f6241cb5,0.6187,Code Styling|Import Error,Code Styling|Test Failure
165,192,344c0994f4fce22a64ad9c57270679e51b8e66e6,8474427eeab92e28766b8051d92e6b46379581e9,0.6187,Type Checking|Import Error,Code Styling|Import Error
115,123,992b9a36ee14ce62ac8639c1ec88ba83e375e525,d4593aedbc14dbd885f63009dcb0a4b962a04be6,0.6187,Type Checking,Test Failure|Type Checking
529,535,511a9296c9215864baf1a1a7ae843ccfa0efdfd9,917c6c79402d69402ae4d4229f9a44cb49bf6867,0.6187,Environment Error|Runtime Error|Test Failure,Environment Error
156,192,1a6efefa726610d7ca262beb8e6adf1607829dbb,8474427eeab92e28766b8051d92e6b46379581e9,0.6186,Type Checking|Import Error,Code Styling|Import Error
76,83,d1e88b8766d152d7d4e7911a0072591db1eb4bcd,e36b14dc3ee04beb3f0d8c2b89252eb864ea5c1a,0.6185,Import Error|Type Checking|Code Styling,Type Checking|Import Error
165,199,344c0994f4fce22a64ad9c57270679e51b8e66e6,9ebc254bb14ed052a0ac459d8c109ae8e0c12233,0.6185,Type Checking|Import Error,Code Styling|Import Error
517,522,a33b26d8520a396ba5dd2de736b63046422ca368,ab9c7f77e0f9f30dc850a0e808f8eacace0a4b2b,0.6185,Code Styling|Type Checking,Code Styling
541,545,b83cb34fc3527b13da672608f375fedf557d6853,c6e622ac4765055bd95f5358a6f19ed3970da9b4,0.6184,Environment Error|Test Failure,Environment Error|Test Failure
167,203,39d992d415c335b61f670c31a68c0edc578e5062,ac2b8825370e010e3875415296d16506d231bb90,0.6182,Import Error|Type Checking,Type Checking|Import Error
154,159,18f4596992d6c36ccf9da84ae30083ef65878130,1da36493c0905f61ee6fa58ebf792f993d3579dc,0.6181,Code Styling|Import Error,Import Error|Type Checking
154,199,18f4596992d6c36ccf9da84ae30083ef65878130,9ebc254bb14ed052a0ac459d8c109ae8e0c12233,0.618,Code Styling|Import Error,Code Styling|Import Error
166,191,37c595ac6f390dbccbcfa20f742faa36f34b194a,840ad511b904f43678ec438464deb893fda58c8b,0.6179,Import Error,Code Styling|Import Error
178,208,6ad4e8d6bb1ea167fa88d68f5396968b713dd7ba,b71bbb2badf2b10a82cbf28201187592972c377d,0.6179,Type Checking,Type Checking
153,156,16c6139ab089f3cd774175cc7a5bc2e0cbd52699,1a6efefa726610d7ca262beb8e6adf1607829dbb,0.6178,Import Error|Type Checking,Type Checking|Import Error
154,181,18f4596992d6c36ccf9da84ae30083ef65878130,6fe4e00e8863c8da28d241cb65632725de6db64b,0.6178,Code Styling|Import Error,Code Styling|Import Error
464,451,770f97a0a0b3f9c8a1e7f4b55ad99376197e28f2,2e7fac1fa5dc8fc049721d23698810c2d2518adf,0.6177,Code Styling,Code Formatting
384,386,bd65f8074258cddb4e29eb1cc1bce77d1a46883f,be303e1d1fbff72f804da366b171ac94b4286acc,0.6176,Test Failure,Test Failure
138,436,92f010054982b709ab300f53b9a8bd407ab51e3f,0f47a35383b9379d4ae85795eb9275fbc887e593,0.6176,Code Styling,Code Styling
91,181,ff8929ce168fb87cf50f6a52e4cc3b12b8fd5e2e,6fe4e00e8863c8da28d241cb65632725de6db64b,0.6175,Import Error|Code Styling,Code Styling|Import Error
160,176,233c76da6b91def1e9d09a3fe170578c0bded0aa,6865351833c002710b5e861a4ff6bc05b74afd4b,0.6175,Code Styling,Code Styling|Import Error
86,150,f2436c62292765f014a0dd30a013035abd13c33f,073ad2a4332ae2ea545fd18c601fdf2171d150c6,0.6174,Type Checking|Import Error,Type Checking|Import Error
151,168,09c3a7624b042f0af173fb95362fbefbb3d32522,3a9a0b4124d28c2f4735ffad30b83bf4b1c82477,0.6174,Import Error|Type Checking,Import Error|Code Styling|Type Checking
82,199,e22825fa77b3e549db08147a90c061e695726fb2,9ebc254bb14ed052a0ac459d8c109ae8e0c12233,0.6173,Code Styling,Code Styling|Import Error
462,461,74f293da0a4e2fbf000f41dcf5d004bfe763efd2,73be451c05da635aa2828a6c3afb6e924da1ca03,0.6172,Code Styling,Code Formatting|Code Styling
91,189,ff8929ce168fb87cf50f6a52e4cc3b12b8fd5e2e,82609349d7098fd5ad1c71f0e057f50cd0074404,0.6171,Import Error|Code Styling,Code Styling|Import Error
161,200,235e19d6998790dd527e8a43710990aef29359b1,a19827aa499277f65d5314ace68e2ddee7a25f4c,0.6171,Test Failure|Type Checking,Type Checking|Test Failure
540,545,b41c3a617f8b67bd12b40558e6ce45fcfe18be16,c6e622ac4765055bd95f5358a6f19ed3970da9b4,0.6171,Environment,Environment Error|Test Failure
504,512,7b5ea73b4d5ae96d3e764a48f2d123c35e4295d2,88c4f3ff124763577043c1741057863ee519f9b2,0.6169,Code Styling|Type Checking,Type Checking|Code Formatting
508,511,845e83099b5364b6bede874608bdad62ac318bc9,87ef1325e80dbb82693c7e59dff4f4f37d68da65,0.6169,Type Checking,Type Checking
153,167,16c6139ab089f3cd774175cc7a5bc2e0cbd52699,39d992d415c335b61f670c31a68c0edc578e5062,0.6168,Import Error|Type Checking,Import Error|Type Checking
529,541,511a9296c9215864baf1a1a7ae843ccfa0efdfd9,b83cb34fc3527b13da672608f375fedf557d6853,0.6168,Environment Error|Runtime Error|Test Failure,Environment Error|Test Failure
165,209,344c0994f4fce22a64ad9c57270679e51b8e66e6,b9a749745c9e91ee446a6ebdda7640d49cac8027,0.6167,Type Checking|Import Error,Test Failure|Type Checking
181,207,6fe4e00e8863c8da28d241cb65632725de6db64b,b55b03d12d1c33d6fb57e3c36aad243bb089b41c,0.6167,Code Styling|Import Error,Type Checking|Import Error
73,159,c27ea5332c1d979ad2fc0c2b09ff571c9538f423,1da36493c0905f61ee6fa58ebf792f993d3579dc,0.6166,Import Error,Import Error|Type Checking
452,451,35bcc1e64e7a71cdf06972952cdcebe52cc6a6e9,2e7fac1fa5dc8fc049721d23698810c2d2518adf,0.6166,Code Formatting,Code Formatting
88,153,fa597eab63defb9e7e146e73c6ee23fb00f16284,16c6139ab089f3cd774175cc7a5bc2e0cbd52699,0.6165,Test Failure|Type Checking,Import Error|Type Checking
175,189,67b1780b01f5d7461dc9b3d189d25acecbdb171d,82609349d7098fd5ad1c71f0e057f50cd0074404,0.6165,Type Checking|Import Error|Code Styling,Code Styling|Import Error
73,167,c27ea5332c1d979ad2fc0c2b09ff571c9538f423,39d992d415c335b61f670c31a68c0edc578e5062,0.6164,Import Error,Import Error|Type Checking
73,193,c27ea5332c1d979ad2fc0c2b09ff571c9538f423,84d26c4b6b5881367cdabfc56d29b50389f1ba92,0.6162,Import Error,Import Error|Type Checking
172,178,55c8c01643e65d53cf29664e5d5dc6d7307272d6,6ad4e8d6bb1ea167fa88d68f5396968b713dd7ba,0.6162,Test Failure|Type Checking,Type Checking
507,519,82fe739a979a58067738c7f97cbb8444f12277d5,a6fe43891c18bd852285700abf2b9f32c9c44441,0.6162,Type Checking|Code Styling,Type Checking
